name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,city,latitude,longitude,has_online_delivery,is_delivering_now,has_table_booking
Mugg & Bean,Cafe,2.9,Average,17,R,350,4,Somerset West,Cape Town,-34.0820720000,18.8220290000,0,0,0
Vida E Caffe,"Cafe, Desserts",2.9,Average,13,R,150,2,Claremont,Cape Town,-33.9810000000,18.4673333333,0,0,0
The Farmyard Farmstall,Cafe,2.9,Average,10,R,195,2,Melkbosstrand,Cape Town,-33.7354750000,18.4565930000,0,0,0
Vida E Caffe,"Cafe, Desserts",2.9,Average,16,R,150,2,CBD,Cape Town,-33.9297713616,18.4223650396,0,0,0
Woolworths Cafe,Cafe,2.9,Average,12,R,230,3,"Somerset Mall, Somerset West",Cape Town,-34.0827300000,18.8244100000,0,0,0
The Vineyard Deli Cafe,Cafe,2.9,Average,8,R,150,2,Bellville,Cape Town,-33.8624696643,18.6333469301,0,0,0
Jenny Bean Cafe,"Cafe, Coffee and Tea, Healthy Food, Juices, Sandwich, Tea, Vegetarian",2.9,Average,9,R,150,2,De Waterkant,Cape Town,-33.9191473283,18.4243267402,0,0,0
Ambeans,Cafe,2.9,Average,5,R,120,2,Durbanville,Cape Town,-33.8310293659,18.6469061673,0,0,0
Mugg & Bean,Cafe,2.9,Average,5,R,350,4,Stellenbosch,Cape Town,-33.9778450000,18.8424010000,0,0,0
Mondeor  Restaurant,"Burger, Pizza, Cafe",2.9,Average,8,R,230,3,Somerset West,Cape Town,-34.1175473120,18.8780822074,0,0,0
Wimpy,"Cafe, South African, Burger, Fast Food",2.9,Average,5,R,200,3,CBD,Cape Town,-33.9226584024,18.4228692949,0,0,0
Love Revenge Cappuccino,"Cafe, Desserts",2.9,Average,4,R,150,2,"Victoria Wharf, V & A Waterfront",Cape Town,-33.9042460000,18.4201800000,0,0,0
Dulce Cafe,Cafe,2.9,Average,7,R,220,3,Plumstead,Cape Town,-34.0184620000,18.4647140000,0,0,0
Ecco Il Cafe,Cafe,2.9,Average,4,R,150,2,Foreshore,Cape Town,-33.9178160314,18.4289428219,0,0,0
Caffe Blu,Cafe,2.9,Average,5,R,200,3,Hermanus,Cape Town,-34.4169300000,19.2432740000,0,0,0
The Coffee Corner,Cafe,2.9,Average,5,R,165,2,Bellville,Cape Town,-33.8788990328,18.6356600001,0,0,0
Kitch Kombuis,Cafe,2.9,Average,4,R,145,2,Muizenberg,Cape Town,-34.1054610000,18.4696600000,0,0,0
Bean Tree Cafe,Cafe,2.9,Average,4,R,160,2,Bellville,Cape Town,-33.8800000000,18.6600000000,0,0,0
Fleetway Cafe,"Cafe, Burger",2.9,Average,5,R,150,2,Foreshore,Cape Town,-33.9219600000,18.4351410000,0,0,0
Wimpy,"Cafe, South African, Burger, Fast Food",2.9,Average,4,R,200,3,Durbanville,Cape Town,-33.8318696210,18.6466694623,0,0,0
Cafe Mojo,"Cafe, Fast Food",2.9,Average,2,R,140,2,Foreshore,Cape Town,-33.9188017774,18.4245859087,0,0,0
Ellies Deli @ Bettys,Cafe,2.9,Average,3,R,150,2,"Town Square, Fish Hoek",Cape Town,-34.1381666667,18.4311666667,0,0,0
Cubana,"Cuban, Mexican",2.4,Poor,110,R,270,3,Green Point,Cape Town,-33.9160609691,18.4182706475,0,0,0
Cubana,"Cuban, Mexican",2.4,Poor,33,R,270,3,Table View,Cape Town,-33.8202810000,18.4777590000,0,0,0
Tony's Roma,"Grill, Pizza",2.4,Poor,22,R,280,3,"Flamingo Square Centre, Table View",Cape Town,-33.8297980000,18.5069170000,0,0,0
Tin Roof,Drinks Only,2.4,Poor,26,R,180,2,Claremont,Cape Town,-33.9791810000,18.4652430000,0,0,0
Stones,Drinks Only,2.5,Average,24,R,150,2,Observatory,Cape Town,-33.9385000000,18.4688333333,0,0,0
Bossa Social Cafe and Bar,"Grill, Burger, Pizza",2.6,Average,100,R,320,4,Bellville,Cape Town,-33.8763005759,18.6292518675,0,0,0
Cloud 9 Rooftop Bar and Venue,Italian,2.6,Average,12,R,200,3,Tamboerskloof,Cape Town,-33.9300386270,18.4084932565,0,0,0
Cappello,Italian,2.6,Average,20,R,250,3,CBD,Cape Town,-33.9255144515,18.4156038612,0,0,0
The Cue Inn,Drinks Only,2.6,Average,10,R,200,3,Plattekloof,Cape Town,-33.8795000000,18.5590000000,0,0,0
Zevolis,Drinks Only,2.6,Average,7,R,200,3,Rondebosch,Cape Town,-33.9605000000,18.4701666667,0,0,0
Cubana,"Cuban, Mexican",2.6,Average,51,R,270,3,Newlands,Cape Town,-33.9762280000,18.4648280000,0,0,0
Bossa Social Cafe and Bar,"Grill, Burger, Pizza",2.7,Average,19,R,320,4,Kraaifontein,Cape Town,-33.8230564182,18.7178224325,0,0,0
The Palms,"Italian, Burger, Grill, Seafood",2.6,Average,22,R,250,3,Kraaifontein,Cape Town,-33.8907550000,18.7412930000,0,0,0
5th Avenue Bar & Restaurant,Tapas,2.7,Average,8,R,80,1,Bellville,Cape Town,-33.8770870000,18.6340838000,0,0,0
Abantu,Drinks Only,2.7,Average,9,R,150,2,CBD,Cape Town,-33.9246294927,18.4172366560,0,0,0
Jo'burg,Drinks Only,2.7,Average,5,R,200,3,CBD,Cape Town,-33.9258480127,18.4153701738,0,0,0
Marvel Bar,Drinks Only,2.7,Average,4,R,150,2,CBD,Cape Town,-33.9262616935,18.4148501605,0,0,0
The Crowbar,Drinks Only,2.7,Average,1,R,200,3,De Waterkant,Cape Town,-33.9193604452,18.4210577980,0,0,0
Heartache & Vine,"Steak, Fast Food",2.7,Average,1,R,200,3,Sea Point,Cape Town,-33.9085000000,18.3970000000,0,0,0
Bang Bar,Drinks Only,2.7,Average,1,R,250,3,Kenilworth,Cape Town,-34.0005180000,18.5054500000,0,0,0
Cantina Tequila,Mexican,2.8,Average,38,R,260,3,"Tyger Manor, Bellville",Cape Town,-33.8763774034,18.6371023581,0,0,0
Easy Tiger,"Burger, Grill",2.8,Average,33,R,180,2,Muizenberg,Cape Town,-34.1077360000,18.4705760000,0,0,0
Newton Johnson Wines,Drinks Only,2.8,Average,7,R,60,1,Hermanus,Cape Town,-34.3677180000,19.2596500000,0,0,0
Nu'Bar,Drinks Only,2.8,Average,13,R,160,2,Stellenbosch,Cape Town,-33.9370940177,18.8620109484,0,0,0
Casa Nostra,Drinks Only,2.8,Average,2,R,100,2,Sea Point,Cape Town,-33.9278190292,18.4566657990,0,0,0
Meraki,Drinks Only,2.8,Average,5,R,180,2,Durbanville,Cape Town,-33.8291892424,18.6505258083,0,0,0
Papa Jo's,European,2.8,Average,3,R,150,2,Fish Hoek,Cape Town,-34.1380000000,18.4310000000,0,0,0
Space Bar,Drinks Only,2.8,Average,5,R,200,3,CBD,Cape Town,-33.9248815442,18.4165329114,0,0,0
Blue Whistle,"Pizza, Burger",2.8,Average,4,R,250,3,Claremont,Cape Town,-33.9797530000,18.4652860000,0,0,0
Legends Bar,Drinks Only,2.8,Average,1,R,200,3,Claremont,Cape Town,-33.9788333333,18.4650000000,0,0,0
Lido Bar,Drinks Only,2.8,Average,1,R,150,2,De Waterkant,Cape Town,-33.9181396066,18.4218731895,0,0,0
58,Drinks Only,2.8,Average,1,R,200,3,Observatory,Cape Town,-33.9394550000,18.4692800000,0,0,0
Mezani,Finger Food,2.8,Average,1,R,200,3,Observatory,Cape Town,-33.9410010000,18.4669920000,0,0,0
V Bar,Drinks Only,2.8,Average,0,R,120,2,De Waterkant,Cape Town,-33.9201666667,18.4221666667,0,0,0
Yummies Tavern,Drinks Only,2.8,Average,0,R,200,3,CBD,Cape Town,-33.9270336882,18.4255360812,0,0,0
Nitida Tasting Room,Drinks Only,2.9,Average,11,R,60,1,Durbanville,Cape Town,-33.8351720000,18.5946120000,0,0,0
Viper Lounge,Drinks Only,2.9,Average,3,R,180,2,Simon's Town,Cape Town,-34.1605000000,18.4298333333,0,0,0
Robertson Winery,Drinks Only,2.9,Average,6,R,20,1,Robertson,Cape Town,-33.8102140000,19.8806630000,0,0,0
Stones,Drinks Only,2.9,Average,9,R,150,2,CBD,Cape Town,-33.9247168484,18.4164614975,0,0,0
Tulbagh Tavern,Drinks Only,2.9,Average,1,R,200,3,Foreshore,Cape Town,-33.9183360326,18.4251220152,0,0,0
Gringo's,"Pizza, Grill, Burger",2.9,Average,5,R,290,3,Hermanus,Cape Town,-34.3445440000,19.0137770000,0,0,0
Adriatic,Thai,2.9,Average,5,R,180,2,Sea Point,Cape Town,-33.9136550000,18.3915000000,0,0,0
Stones,Drinks Only,2.9,Average,5,R,150,2,"Palm Grove Center, Durbanville",Cape Town,-33.8341129531,18.6478459463,0,0,0
Molteno's,"Pizza, Italian",2.9,Average,4,R,220,3,Hermanus,Cape Town,-34.4129523000,19.1745499000,0,0,0
The Lava Lounge,Drinks Only,2.9,Average,2,R,200,3,Sea Point,Cape Town,-33.9096666667,18.3950000000,0,0,0
Zer021 Lounge,Drinks Only,2.9,Average,1,R,150,2,Green Point,Cape Town,-33.9170820000,18.4182780000,0,0,0
Pig & Swizzle,Drinks Only,2.9,Average,5,R,120,2,Rondebosch,Cape Town,-33.9598840000,18.4702510000,0,0,0
Stones,Drinks Only,2.9,Average,3,R,150,2,Bellville,Cape Town,-33.8835496139,18.6349264160,0,0,0
Julep Cocktail Bar,"Caribbean, Cuban, Latin American",2.9,Average,4,R,150,2,CBD,Cape Town,-33.9268740000,18.4147430000,0,0,0
Masa Buca,Finger Food,2.9,Average,4,R,200,3,Observatory,Cape Town,-33.9371666667,18.4681666667,0,0,0
The Concept,Drinks Only,2.9,Average,1,R,300,4,CBD,Cape Town,-33.9248648521,18.4159217030,0,0,0
Illusions,Drinks Only,2.9,Average,4,R,200,3,Observatory,Cape Town,-33.9393333333,18.4691666667,0,0,0
Olimp,Drinks Only,2.9,Average,4,R,140,2,CBD,Cape Town,-33.9228614950,18.4169429541,0,0,0
Moreson Winery,Drinks Only,3.0,Average,4,R,80,1,Franschhoek,Cape Town,-33.8865730000,19.0585210000,0,0,0
Vredenheim Winery,Drinks Only,3.0,Average,7,R,50,1,Stellenbosch,Cape Town,-33.9610170000,18.8069220000,0,0,0
Rustenberg Wines,Drinks Only,3.0,Average,4,R,60,1,Stellenbosch,Cape Town,-33.8955010000,18.8925490000,0,0,0
Simonsvlei,Drinks Only,3.0,Average,7,R,40,1,Paarl,Cape Town,-33.7891506000,18.9294841000,0,0,0
Ridgeback Wines Tasting Room,Drinks Only,3.0,Average,9,R,60,1,Ridgeback Wine Farm,Cape Town,-33.6700000000,18.9100000000,0,0,0
Stoep & Swing,Drinks Only,3.0,Average,6,R,250,3,Simon's Town,Cape Town,-34.1603230000,18.4295430000,0,0,0
Nuy Winery,Drinks Only,3.0,Average,4,R,60,1,Worcester,Cape Town,-33.6615440000,19.4550290000,0,0,0
Vergelegen Wine Tasting Centre,Drinks Only,3.0,Average,4,R,60,1,Somerset West,Cape Town,-34.0761620000,18.8896790000,0,0,0
Windmeul Cellars,Drinks Only,3.0,Average,5,R,20,1,Paarl,Cape Town,-33.6716590000,18.9084580000,0,0,0
Doolhof Tasting Room,Drinks Only,3.0,Average,4,R,40,1,Wellington,Cape Town,-33.6261070000,19.0838790000,0,0,0
Jordan Tasting Room,Drinks Only,3.0,Average,6,R,30,1,"Jordan Wine Farm, Stellenbosch",Cape Town,-33.9429920000,18.7451050000,0,0,0
Meerlust Estate,Drinks Only,3.0,Average,5,R,60,1,Stellenbosch,Cape Town,-34.0171400000,18.7572310000,0,0,0
The Dock,"Grill, Seafood, Burger",3.0,Average,7,R,300,4,Gordons Bay,Cape Town,-34.1566790000,18.8681680000,0,0,0
Amics Restaurant & Bar,South African,3.0,Average,6,R,200,3,Somerset West,Cape Town,-34.0818398000,18.8496633000,0,0,0
Brewers Co-op,Drinks Only,3.0,Average,6,R,250,3,Woodstock,Cape Town,-33.9264310000,18.4478730000,0,0,0
Forex Bar & Restaurant,"Grill, Finger Food",3.0,Average,6,R,250,3,Observatory,Cape Town,-33.9381600000,18.4684910000,0,0,0
Hank's Olde Irish,Drinks Only,3.0,Average,5,R,180,2,CBD,Cape Town,-33.9216657458,18.4174817428,0,0,0
Tipples Bar & Grill,"Grill, Pizza, Seafood",3.0,Average,6,R,300,4,Hermanus,Cape Town,-34.4110450000,19.1752660000,0,0,0
Bon Courage,Drinks Only,3.0,Average,4,R,40,1,Robertson,Cape Town,-33.8456320000,19.9605460000,0,0,0
Ché Latino Cafe & Havana Lounge,Drinks Only,2.9,Average,5,R,150,2,Brackenfell,Cape Town,-33.8825680000,18.7138980000,0,0,0
Raleigh's Cigar Bar - The Westin Cape Town,Drinks Only,3.0,Average,1,R,0,1,"The Westin, Foreshore",Cape Town,-33.9156561422,18.4260168672,0,0,0
Sangrita Tequila Bar,"Mexican, Tapas",3.1,Average,38,R,250,3,Woodstock,Cape Town,-33.9272640000,18.4537360000,0,0,0
Bossa Social Cafe and Bar,"Grill, Burger, Pizza",3.2,Average,47,R,320,4,Somerset West,Cape Town,-34.0775700000,18.8466320000,0,0,0
Nederburg Tasting Room,Drinks Only,3.1,Average,7,R,120,2,"Nederburg Wines, Paarl",Cape Town,-33.7200000000,19.0000000000,0,0,0
Company Social Brasserie,Contemporary,3.1,Average,8,R,0,1,Stellenbosch,Cape Town,0.0000000000,0.0000000000,0,0,0
Hard Rock Cafe,American,3.2,Average,15,R,450,4,Camps Bay,Cape Town,-33.9533598080,18.3772287116,0,0,0
Chamonix Tasting Room,Drinks Only,3.1,Average,6,R,80,1,Franschhoek,Cape Town,-33.9011860000,19.1256330000,0,0,0
Die Stal Tasting Room @ Signal Gun,"Drinks Only, Finger Food",3.2,Average,8,R,180,2,"Signal Gun, Durbanville",Cape Town,-33.8214320000,18.6115310000,0,0,0
Tasting Room at Glenelly,Drinks Only,3.1,Average,4,R,50,1,"Glenelly Estate, Stellenbosch",Cape Town,-33.9208500000,18.8786800000,0,0,0
Die Mystic Boer,Finger Food,3.1,Average,28,R,200,3,Stellenbosch,Cape Town,-33.9345300000,18.8608320000,0,0,0
Anura Tasting Room,Drinks Only,3.1,Average,5,R,100,2,Anura ,Cape Town,33.8041095000,18.8841103000,0,0,0
Bloemendal Tasting Room,Drinks Only,3.1,Average,4,R,20,1,"Bloemendal Wine Farm, Durbanville",Cape Town,-33.8392944444,18.6005166667,0,0,0
Stellenrust Tasting Room,Drinks Only,3.1,Average,4,R,100,2,Stellenbosch,Cape Town,-33.9886480000,18.8499560000,0,0,0
Glenwood Tasting Room,Drinks Only,3.1,Average,5,R,120,2,Franschhoek,Cape Town,-33.9162980000,19.0815970000,0,0,0
Groote Post Vineyards,Drinks Only,3.1,Average,9,R,0,1,Darling,Cape Town,-33.4834000000,18.4097860000,0,0,0
Bilton Wines,Drinks Only,3.1,Average,4,R,100,2,Stellenbosch,Cape Town,-33.9977130000,18.8496690000,0,0,0
Woodstock Gin Co,Drinks Only,3.1,Average,7,R,60,1,Woodstock,Cape Town,-33.9281294914,18.4578875452,0,0,0
Sir Thomas Brewing Co.,Finger Food,3.1,Average,6,R,100,2,Stellenbosch,Cape Town,-33.8837345857,18.8463881005,0,0,0
Eikendal Vineyards,Drinks Only,3.1,Average,8,R,250,3,Stellenbosch,Cape Town,-34.0120680000,18.8232970000,0,0,0
Chello's Pizzeria & Bar,Pizza,3.1,Average,4,R,280,3,Gordons Bay,Cape Town,-34.1542450000,18.8681040000,0,0,0
La Bourgogne Tasting Room,Drinks Only,3.1,Average,4,R,120,2,Franschhoek,Cape Town,-33.9257140000,19.1199890000,0,0,0
The BoardHouse,Drinks Only,3.1,Average,11,R,120,2,Table View,Cape Town,-33.8137560000,18.4716070000,0,0,0
Graham Beck Tasting Room,Drinks Only,3.1,Average,6,R,100,2,Robertson,Cape Town,-33.8040720000,19.8001080000,0,0,0
Slaley Tasting Room,Drinks Only,3.1,Average,9,R,150,2,Stellenbosch,Cape Town,-33.8651570000,18.8473400000,0,0,0
Solms Delta Tasting Room,Drinks Only,3.1,Average,10,R,80,1,Franschhoek,Cape Town,-33.8639710000,18.9897380000,0,0,0
DeMorgenzon,Drinks Only,3.0,Average,4,R,100,2,Stellenbosch,Cape Town,-33.9425000000,18.7710450000,0,0,0
Domaine des Dieux,Drinks Only,3.1,Average,6,R,60,1,Hermanus,Cape Town,-34.3333140000,19.3309120000,0,0,0
Crew Bar,Drinks Only,2.8,Average,4,R,200,3,Green Point,Cape Town,-33.9148620639,18.4183316678,0,0,0
Hanover Street,Drinks Only,2.8,Average,3,R,200,3,"Grandwest Casino, Goodwood",Cape Town,-33.9183683065,18.5484573618,0,0,0
Dragon Room,Drinks Only,2.9,Average,9,R,150,2,Zonnebloem,Cape Town,-33.9288810000,18.4231210000,0,0,0
ThirtyOne,Drinks Only,3.1,Average,32,R,200,3,CBD,Cape Town,-33.9204370000,18.4242720000,0,0,0
Chez Ntemba Night Club,Drinks Only,3.1,Average,16,R,200,3,CBD,Cape Town,-33.9259743149,18.4148099273,0,0,0
COCO,Drinks Only,3.3,Average,21,R,300,4,CBD,Cape Town,-33.9211783159,18.4195121750,0,0,0
Aces 'n Spades,Drinks Only,3.3,Average,25,R,200,3,CBD,Cape Town,-33.9217083123,18.4195936471,0,0,0
ERA Night Club,Drinks Only,3.4,Average,28,R,180,2,CBD,Cape Town,-33.9212286727,18.4191929922,0,0,0
Deco Dance,Drinks Only,3.5,Good,28,R,200,3,Sea Point,Cape Town,-33.9125329000,18.3924894000,0,0,0
Living Room,Drinks Only,0,Not rated,3,R,120,2,Bellville,Cape Town,-33.8987000000,18.6260020000,0,0,0
District Club,Drinks Only,0,Not rated,2,R,250,3,CBD,Cape Town,-33.9285040000,18.4241630000,0,0,0
Saint Champagne Bar & Lounge,Drinks Only,0,Not rated,1,R,200,3,Zonnebloem,Cape Town,-33.9273980000,18.4251570000,0,0,0
Mercury,Drinks Only,0,Not rated,3,R,200,3,Zonnebloem,Cape Town,-33.9318540000,18.4262490000,0,0,0
Club Eighty-Nine,Drinks Only,0,Not rated,1,R,200,3,CBD,Cape Town,-33.9222238383,18.4192701057,0,0,0
Club Lenin,Drinks Only,0,Not rated,0,R,200,3,Table View,Cape Town,-33.8201019552,18.4780135006,0,0,0
The Bank,Drinks Only,0,Not rated,0,R,400,4,CBD,Cape Town,-33.9265510000,18.4164350000,0,0,0
Charly's Bakery,"Cafe, Desserts, Bakery",2.3,Poor,297,R,130,2,CBD,Cape Town,-33.9282913987,18.4245366231,0,0,0
Limnos Bakers,"Cafe, Bakery, Desserts",2.7,Average,25,R,150,2,Green Point,Cape Town,-33.9136419956,18.4176141769,0,0,0
Limnos Bakers,"Cafe, Bakery, Desserts",2.7,Average,46,R,150,2,Claremont,Cape Town,-33.9797650000,18.4639960000,0,0,0
Limnos Bakers,"Cafe, Bakery, Desserts",2.7,Average,19,R,150,2,Brackenfell,Cape Town,-33.8521426928,18.6971851811,0,0,0
Limnos Bakers,"Cafe, Bakery, Desserts",2.8,Average,30,R,150,2,Bellville,Cape Town,-33.8829269717,18.6351704970,0,0,0
Dunkin Donuts,"Bakery, Desserts",2.8,Average,12,R,120,2,CBD,Cape Town,-33.9199672411,18.4218410030,0,0,0
La Bella Rosa Bistro & Coffee,"Cafe, Burger, Bakery",2.8,Average,4,R,160,2,Durbanville,Cape Town,0.0000000000,0.0000000000,0,0,0
Limnos Bakers,"Cafe, Bakery, Desserts",2.9,Average,53,R,150,2,"Canal Walk Mall, Century City",Cape Town,-33.8933333333,18.5108333333,0,0,0
Dunkin Donuts,"Bakery, Desserts",2.9,Average,10,R,120,2,"Tygervalley Shopping Centre, Bellvile",Cape Town,-33.8784442042,18.6576262861,0,0,0
Wembley Bakery,Bakery,3.0,Average,5,R,0,1,Athlone,Cape Town,-33.9650900000,18.5144480000,0,0,0
Cookies Bakery and Takeaways,"Bakery, Desserts, Fast Food",2.9,Average,6,R,150,2,Ottery,Cape Town,-33.9906910000,18.5067990000,0,0,0
Francor Bakery,"Bakery, Desserts",2.9,Average,3,R,70,1,Bellville,Cape Town,-33.8773388547,18.6633973941,0,0,0
Limnos Bakers,"Cafe, Bakery, Desserts",3.0,Average,11,R,150,2,Somerset West,Cape Town,-34.0827300000,18.8244100000,0,0,0
Limnos Bakers,"Cafe, Bakery, Desserts",3.0,Average,17,R,150,2,"Eikestad Mall, Stellenbosch",Cape Town,-33.9353850000,18.8602520000,0,0,0
Everyway Coffee - Market on the Wharf,"Bakery, Cafe, Beverages",3.0,Average,4,R,120,2,V & A Waterfront,Cape Town,-33.9066070000,18.4192450000,0,0,0
Francor Bakery,"Bakery, Desserts",3.0,Average,8,R,70,1,"N1 City Mall, Goodwood",Cape Town,-33.8919939400,18.5589082539,0,0,0
Limnos Bakers,"Cafe, Bakery, Desserts",3.0,Average,6,R,150,2,Kuilsriver,Cape Town,-33.9227477076,18.6767262965,0,0,0
Trecastelli Bakery,Bakery,3.0,Average,4,R,150,2,"V & A Foodmarket, V & A Waterfront",Cape Town,-33.9064810000,18.4193380000,0,0,0
Dunkin Donuts,"Bakery, Desserts",3.1,Average,48,R,120,2,Goodwood,Cape Town,-33.8947975831,18.5581498593,0,0,0
Aegean Cafe And Bakery,"Cafe, Bakery",3.1,Average,5,R,200,3,Gardens,Cape Town,-33.9320320000,18.4089920000,0,0,0
The Aviary Café,"Cafe, Bakery",3.1,Average,6,R,0,1,Woodstock,Cape Town,-33.9281510000,18.4432950000,0,0,0
Francor Bakery,"Bakery, Desserts",3.1,Average,3,R,70,1,Table View,Cape Town,-33.8233333333,18.4891666667,0,0,0
Francor Bakery,"Bakery, Desserts",3.1,Average,5,R,70,1,"Parow Centre, Parow",Cape Town,-33.9047420000,18.5985200000,0,0,0
Knead,"Cafe, Bakery",3.3,Average,135,R,250,3,Claremont,Cape Town,-33.9812780000,18.4674220000,0,0,0
Martin's Bakery,"Cafe, Bakery",3.4,Average,29,R,200,3,Diep River,Cape Town,-34.0152800000,18.4685450000,0,0,0
Ons Plaaskombuis,"Bakery, Patisserie, South African, Desserts, Deli",3.2,Average,5,R,200,3,Brackenfell,Cape Town,-33.8568543144,18.6819767207,0,0,0
Quality Bake Express,"Bakery, Desserts",3.2,Average,12,R,35,1,Diep River,Cape Town,-34.0365000000,18.4650000000,0,0,0
Rosa's Bakery,"Cafe, Bakery",3.2,Average,9,R,200,3,CBD,Cape Town,-33.9217497659,18.4193830937,0,0,0
Nibbly Bits,Bakery,3.2,Average,6,R,150,2,Bellville,Cape Town,-33.8675353847,18.6415457726,0,0,0
Dunkin Donuts,"Bakery, Desserts",3.3,Average,48,R,120,2,"Canal Walk Mall, Century City",Cape Town,-33.8925520000,18.5103270000,0,0,0
Cassis Salon De The,"Bakery, Cafe",3.3,Average,46,R,200,3,Gardens,Cape Town,-33.9343333333,18.4176666667,0,0,0
Knead,"Cafe, Bakery",3.3,Average,44,R,250,3,Newlands,Cape Town,-33.9711770000,18.4640680000,0,0,0
Jason Bakery,"Cafe, Bakery",3.4,Average,14,R,180,2,Green Point,Cape Town,-33.9083020000,18.4108290000,0,0,0
Taste Bud Eatery,"Cafe, Bakery",3.3,Average,28,R,250,3,Stellenbosch,Cape Town,-33.9358620000,18.8628310000,0,0,0
Oumeul Bakkery,"Cafe, Bakery",3.3,Average,17,R,180,2,"Somerset Mall, Somerset West",Cape Town,-34.0826560000,18.8241050000,0,0,0
knead,"Cafe, Bakery",3.4,Average,54,R,250,3,Plattekloof,Cape Town,-33.8757270000,18.5758180000,0,0,0
Knead,"Cafe, Bakery",3.4,Average,64,R,250,3,"Wembley Square, Gardens",Cape Town,-33.9330490000,18.4233770000,0,0,0
Hmmm Bakery,"Bakery, Cafe",3.4,Average,19,R,100,2,Gardens,Cape Town,-33.9323790000,18.4212560000,0,0,0
Knead,"Cafe, Bakery",3.5,Good,42,R,250,3,Kenilworth,Cape Town,-33.9955077687,18.4689446166,0,0,0
Euro Haus Bakery,"Cafe, Bakery",3.5,Good,42,R,200,3,CBD,Cape Town,-33.9260140973,18.4140391275,0,0,0
New Brighton Bakery,"Cafe, Bakery",3.5,Good,30,R,180,2,Woodstock,Cape Town,-33.9287650000,18.4461759000,0,0,0
Queen of Tarts,"Cafe, Bakery",3.5,Good,37,R,180,2,Observatory,Cape Town,-33.9357720000,18.4677730000,0,0,0
Oumeul Bakkery,"Cafe, Bakery",3.5,Good,22,R,180,2,Bellville,Cape Town,-33.8740781157,18.6180640385,0,0,0
Trecastelli Bakery,Bakery,3.6,Good,18,R,150,2,Parklands,Cape Town,-33.8151950000,18.4991410000,0,0,0
Vovo Telo,"Cafe, Bakery",3.6,Good,176,R,220,3,V & A Waterfront,Cape Town,-33.9051666667,18.4196666667,0,0,0
Knead,"Cafe, Bakery",3.6,Good,107,R,250,3,"Surfers Corner, Muizenberg",Cape Town,-34.1081360000,18.4696910000,0,0,0
The Bakery @ Jordan,"Cafe, Bakery",3.6,Good,32,R,250,3,"Jordan Wine Farm, Stellenbosch",Cape Town,-33.9429920000,18.7451050000,0,0,0
Oumeul Bakkery,"Cafe, Bakery",3.6,Good,50,R,180,2,De Waterkant,Cape Town,-33.9195151354,18.4224793687,0,0,0
The Larder,"Cafe, Deli, Bakery",3.6,Good,41,R,150,2,Diep River,Cape Town,-34.0349250000,18.4652650000,0,0,0
Frozen Yo,"Healthy Food, Bakery, Juices, Beverages, Belgian, Cafe, Desserts, Frozen Yogurt",3.6,Good,23,R,150,2,Table View,Cape Town,-33.8205930000,18.4765950000,0,0,0
Knead,"Cafe, Bakery",3.6,Good,107,R,250,3,Sea Point,Cape Town,-33.9209030000,18.3832520000,0,0,0
Oumeul Bakkery,"Cafe, Bakery",3.7,Good,110,R,180,2,Bellville,Cape Town,-33.8702632770,18.6311719939,0,0,0
Knead,"Cafe, Bakery",3.7,Good,209,R,250,3,Gardens,Cape Town,-33.9295000000,18.4111666667,0,0,0
Vovo Telo,"Cafe, Bakery",3.6,Good,38,R,220,3,"Steenberg Village, Tokai",Cape Town,-34.0753350000,18.4315470000,0,0,0
Lust,"Cafe, Bakery",3.7,Good,56,R,350,4,Franschhoek,Cape Town,-33.8374090000,18.9532280000,0,0,0
Dolce Bakery,"Cafe, Bakery",3.7,Good,46,R,140,2,Observatory,Cape Town,-33.9348920000,18.4671850000,0,0,0
Coimbra Bakery,"Healthy Food, Bakery, Burger, Cafe, Finger Food, Portuguese, German, Deli",3.7,Good,31,R,150,2,Claremont,Cape Town,-33.9835990000,18.4801270000,0,0,0
Billy Boo's Cakery,"Cafe, Patisserie, Bakery",3.7,Good,26,R,130,2,Observatory,Cape Town,-33.9382000000,18.4691910000,0,0,0
Max Bagels,"Cafe, Bakery",4.0,Very Good,66,R,0,1,CBD,Cape Town,-33.9222691867,18.4169268608,0,0,0
Tessa's Bakery,"Bakery, Desserts",4.1,Very Good,41,R,120,2,Montague Gardens,Cape Town,-33.8694253482,18.5045029968,0,0,0
The Larder,"Cafe, Deli, Bakery, Burger, Desserts, Healthy Food, Juices",4.2,Very Good,164,R,150,2,Claremont,Cape Town,-33.9818220000,18.4645010000,0,0,0
Jason Bakery,"Cafe, Bakery",4.2,Very Good,322,R,180,2,CBD,Cape Town,-33.9245151513,18.4145708755,0,0,0
New York Bagels,"Cafe, Bakery, Deli, Coffee and Tea, Sandwich",4.4,Very Good,136,R,150,2,Zonnebloem,Cape Town,-33.9284210000,18.4238940000,0,0,0
The Velvet Cake Co.,"Bakery, Desserts",4.6,Excellent,87,R,165,2,CBD,Cape Town,-33.9192997932,18.4215120971,0,0,0
Fria's Superfoods,"Cafe, Deli, Bakery, Healthy Food",0,Not rated,0,R,160,2,Woodstock,Cape Town,-33.9307151708,18.4403793573,0,0,0
